log_id,timestamp_iso,coder_id,run_id,dictionary_version,tagset_version,export_version,igo,attribute_code_before,indicator_id_before,attribute_code_after,indicator_id_after,evidence_tier,doc_family_inferred,source_type,source_scope,article_section_page,source_uri,trigger_term,coder_action,retained_in_longfile,decision_rationale,review_note,trace_key,retrieval_set,attribute_code_final,coder_action_std,tfidf_cosine,retrieval_method,source_title_char_count,source_title_word_count,source_title_sha256,source_excerpt_char_count,source_excerpt_word_count,source_excerpt_sha256,public_text_fields_included,public_release_note
AT-P2-0000868,2025-02-19T22:47:36Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,Organisation for Economic Co-operation and Development (OECD),SMJ,IND_SMJ_DOMAIN,SMJ,IND_SMJ_DOMAIN,Definition/Identification,Other/unclear,Unspecified (see source_title/source_uri),—,—,—,functions include,Accept,Yes,Attribute definition stored at node to standardise interpretation and prevent construct drift across IGOs.,Definition note recorded in the codebook to anchor retrieval and coding to the theory-informed construct (see Table XX).,fe9c57b3f6888bc7224ec26d763067a100d41024,attributes,SMJ,ACCEPT,0.33355693409956827,regex + TF-IDF cosine (ranking),2,0,c4b2896a2081395e282313d6683f07c81e3339ef8b9d2b5a299ea5b626a0998f,125,15,2e08cd6a4893416c71bd8f3b10ad8aaf52d01fa7a00e1e3d6f5d45a76a55a7bf,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0000869,2025-02-19T22:48:36Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,Organisation for Economic Co-operation and Development (OECD),SMJ,IND_SMJ_DOMAIN,SMJ,IND_SMJ_DOMAIN,Explanation/Elaboration,Other/unclear,Unspecified (see source_title/source_uri),—,—,—,functions include,Accept,Yes,Narrative explanation recorded to express how the attribute manifests in the IGO using standardised wording tied to the cited substantiation excerpts.,Explanation/Elaboration text corresponds to the final matrix cell narrative; substantiation lines are recorded in linked excerpt rows under the same IGO × attribute.,163de0c1dff38572cf57075533c622f02d92ef15,attributes,SMJ,ACCEPT,0.0,regex + TF-IDF cosine (ranking),2,0,c4b2896a2081395e282313d6683f07c81e3339ef8b9d2b5a299ea5b626a0998f,550,50,b8c8be4cc2bb1cf7cb5d5315e36dfaf3f75c8cd2812fb55c13b06de86ecd5744,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0000870,2025-02-19T22:48:36Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,Organisation for Economic Co-operation and Development (OECD),SMJ,IND_SMJ_DOMAIN,SMJ,IND_SMJ_DOMAIN,Substantiation/References,Other/unclear,Unspecified (see source_title/source_uri),—,Not specified (see narrative/citations in cell text),https://www.oecd.org/about/).,functions include,Accept,Yes,Web evidence used for rules-in-use; URI retained for audit.,External portal evidence: SMJ coded as issue-domain descriptor (multi-domain) (Not specified (see narrative/citations in cell text)); separated from governance constructs.,b3667042cd4a4563195e41d5c740cb98a271ef28,attributes,SMJ,ACCEPT,0.0,regex + TF-IDF cosine (ranking),2,0,c4b2896a2081395e282313d6683f07c81e3339ef8b9d2b5a299ea5b626a0998f,550,50,b8c8be4cc2bb1cf7cb5d5315e36dfaf3f75c8cd2812fb55c13b06de86ecd5744,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0000871,2025-02-20T04:22:13Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,World Bank Group (WBG),DO,IND_DO_OBJECTIVES,DO,IND_DO_OBJECTIVES,Substantiation/References,Foundational legal instrument,Convention,—,Article s; Section 1,https://www.worldbank.org/en/about/articles-of-agreement,objective,Accept,Yes,Meets indicator definition; provenance captured for reconstruction.,Founding instrument evidence: objectives/mission statement captured (Article s; Section 1); retained for DO substantiation.,74999658e69b10095f2b6aaa75d5c736dd7f7434,attributes,DO,ACCEPT,0.013912394366959126,regex + TF-IDF cosine (ranking),56,6,04d7a60f59f2dbc08a1e2a90128b399ba397394a5cc9f2f24b4218848aac776e,456,50,1f213da657a0324f19914a6a6bb6de792f3eb688d2a6c7f12d444457da251662,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0000872,2025-02-20T09:19:21Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,World Bank Group (WBG),DO,IND_DO_OBJECTIVES,DO,IND_DO_OBJECTIVES,Substantiation/References,Foundational legal instrument,Convention,—,Article s; Section 1,https://pubdocs.worldbank.org/en/722361541184234501/IBRDArticlesOfAgreement-English.pdf,objective,Accept,Yes,Relevant to indicator; retained after contextual read-through.,Founding instrument evidence: goal language located (Article s; Section 1); retained for DO with provenance.,cc488d9b36e71bdcb80117c5522857e5f7af31d0,attributes,DO,ACCEPT,0.0,regex + TF-IDF cosine (ranking),56,6,04d7a60f59f2dbc08a1e2a90128b399ba397394a5cc9f2f24b4218848aac776e,477,50,a0c13e227ce6eb8f7cf1afe2ff95784e26828a5768a977b473c94bf1ca3477ea,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0000873,2025-02-20T14:16:29Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,World Bank Group (WBG),STR,—,DO,IND_DO_OBJECTIVES,Substantiation/References,Foundational legal instrument,Convention,—,Article s; Section 1,https://ida.worldbank.org/sites/default/files/pdfs/ida-articlesofagreement.pdf,objective,Re-tag,Yes,Machine-surfaced excerpt required re-assignment after contextual reading; coding placed under the attribute that matches the indicator definition (Table XX) and matrix narrative.,Re-tagged from STR candidate set: excerpt states institutional purpose/mandate language rather than an instrument or implementation mechanism; retained under DO.,e705e25dc605c4e30b77314c56ea6075f41004dc,attributes,DO,RETAG,0.0,regex + TF-IDF cosine (ranking),56,6,04d7a60f59f2dbc08a1e2a90128b399ba397394a5cc9f2f24b4218848aac776e,381,50,03926ba0ce641e277d34a3e6b27e6f939e1f731f84df9d9837d89b9f056adb0f,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0000874,2025-02-20T18:18:25Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,Organisation for Economic Co-operation and Development (OECD),SoJ,IND_SOJ_LEGAL,SoJ,IND_SOJ_LEGAL,Definition/Identification,Foundational legal instrument,Convention,—,—,—,mandate,Accept,Yes,Attribute definition stored at node to standardise interpretation and prevent construct drift across IGOs.,Definition note recorded in the codebook to anchor retrieval and coding to the theory-informed construct (see Table XX).,19ac2732c1c954710616fd52e65cd294081f1ae0,attributes,SoJ,ACCEPT,0.1882383021346278,regex + TF-IDF cosine (ranking),225,28,2f58ae112bee8bc4e598831bc6d4087f22de75314331500d8e562acce32f325c,127,14,2939a85c1d1c64734e4346725ad6b7726f0f0cf89932d3cf852296c8277d74d7,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0000875,2025-02-20T18:19:25Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,Organisation for Economic Co-operation and Development (OECD),SoJ,IND_SOJ_LEGAL,SoJ,IND_SOJ_LEGAL,Explanation/Elaboration,Foundational legal instrument,Convention,—,—,—,mandate,Accept,Yes,Narrative explanation recorded to express how the attribute manifests in the IGO using standardised wording tied to the cited substantiation excerpts.,Explanation/Elaboration text corresponds to the final matrix cell narrative; substantiation lines are recorded in linked excerpt rows under the same IGO × attribute.,a0acebfd1f2dbf89256a1ad5365e5a0bf2a8bbf2,attributes,SoJ,ACCEPT,0.007908537087743778,regex + TF-IDF cosine (ranking),225,28,2f58ae112bee8bc4e598831bc6d4087f22de75314331500d8e562acce32f325c,432,50,a3e640bd7e5fbc964275efaf91873557dbc5cd7702823a8e231d0d0cf431fc5c,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0000876,2025-02-20T18:20:25Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,Organisation for Economic Co-operation and Development (OECD),SoJ,IND_SOJ_LEGAL,SoJ,IND_SOJ_LEGAL,Substantiation/References,Foundational legal instrument,Convention,—,Article 1,https://treaties.un.org/doc/Publication/UNTS/Volume%20888/volume-888-I-12736-English.pdf).,mandate,Accept,Yes,Checked for construct fit; retained with source pointer.,Founding instrument evidence: jurisdictional source located (Article 1); used to populate SoJ with traceable citation.,2cfa84d3789c2b2c7a1401b59e6d2eef2960140a,attributes,SoJ,ACCEPT,0.007908537087743778,regex + TF-IDF cosine (ranking),225,28,2f58ae112bee8bc4e598831bc6d4087f22de75314331500d8e562acce32f325c,432,50,a3e640bd7e5fbc964275efaf91873557dbc5cd7702823a8e231d0d0cf431fc5c,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0000877,2025-02-20T19:13:38Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,World Bank Group (WBG),DO,IND_DO_OBJECTIVES,DO,IND_DO_OBJECTIVES,Substantiation/References,Foundational legal instrument,Convention,—,Article s; Section 1,https://thedocs.worldbank.org/en/doc/6a4a091b83577eb35e881dbf9016c5c3-0330032020/original/IFCArticlesOfAgreement.pdf,objective,Accept,Yes,Meets indicator definition; provenance captured for reconstruction.,Founding instrument evidence: goal language located (Article s; Section 1); retained for DO with provenance.,23cf968caeda0d6b4d1d379af47073a440abd558,attributes,DO,ACCEPT,0.0,regex + TF-IDF cosine (ranking),56,6,04d7a60f59f2dbc08a1e2a90128b399ba397394a5cc9f2f24b4218848aac776e,457,50,0845f96692da31a348377699d27b304506ca5a7ee4e915cc914d7ae7c0bd6415,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0000878,2025-02-21T00:10:46Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,World Bank Group (WBG),DO,IND_DO_OBJECTIVES,DO,IND_DO_OBJECTIVES,Substantiation/References,Foundational legal instrument,Convention,—,Article s; Section 1,https://www.miga.org/sites/default/files/archive/Documents/miga_convention_november_2010.pdf,objective,Accept,Yes,Meets indicator definition; provenance captured for reconstruction.,Founding instrument evidence: institutional purpose articulated (Article s; Section 1); coded under DO (distinct from STR).,f13631d2dafc9327e0724d3a29a6966a8b3d89fd,attributes,DO,ACCEPT,0.0,regex + TF-IDF cosine (ranking),56,6,04d7a60f59f2dbc08a1e2a90128b399ba397394a5cc9f2f24b4218848aac776e,444,50,09e78db06493c46b5571cf95c32383bf9b61ba469a9e1d4731a10ec2e54c3a02,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0000879,2025-02-21T05:07:54Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,World Bank Group (WBG),DO,IND_DO_OBJECTIVES,DO,IND_DO_OBJECTIVES,Substantiation/References,Foundational legal instrument,Convention,—,Article s; Section 1,https://icsid.worldbank.org/sites/default/files/ICSID%20Convention%20English.pdf,objective,Accept,Yes,Accepted as best available evidence within tiered source hierarchy.,Founding instrument evidence: institutional purpose articulated (Article s; Section 1); coded under DO (distinct from STR).,a4872c6ed7e53ccfded3d0d1af1a7b6389de2482,attributes,DO,ACCEPT,0.0,regex + TF-IDF cosine (ranking),56,6,04d7a60f59f2dbc08a1e2a90128b399ba397394a5cc9f2f24b4218848aac776e,406,50,922c8d6752bcc886ccc19c68dc35750f827b972ab73e6d5b507b1413b48e36f0,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0000880,2025-02-21T13:48:13Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,Organisation for Economic Co-operation and Development (OECD),DO,IND_DO_OBJECTIVES,DO,IND_DO_OBJECTIVES,Definition/Identification,Foundational legal instrument,Convention,—,—,—,objective,Accept,Yes,Attribute definition stored at node to standardise interpretation and prevent construct drift across IGOs.,Definition note recorded in the codebook to anchor retrieval and coding to the theory-informed construct (see Table XX).,b2cffb412dd0774e55871ef181d78fec230e24f0,attributes,DO,ACCEPT,0.31680696694451327,regex + TF-IDF cosine (ranking),356,50,0949d1451b4cb1646af949ab213bbdc626a8842f5b8dd978c8d5369b1c542686,101,11,4ac881028336d7f114406f6a03faeeca7135e4f4bd5a105885fb966e489d9e72,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0000881,2025-02-21T13:50:13Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,Organisation for Economic Co-operation and Development (OECD),DO,IND_DO_OBJECTIVES,DO,IND_DO_OBJECTIVES,Explanation/Elaboration,Foundational legal instrument,Convention,—,—,—,objective,Accept,Yes,Narrative explanation recorded to express how the attribute manifests in the IGO using standardised wording tied to the cited substantiation excerpts.,Explanation/Elaboration text corresponds to the final matrix cell narrative; substantiation lines are recorded in linked excerpt rows under the same IGO × attribute.,547f97b57b9335df7f42a6d81257ce5bf7f6b9c7,attributes,DO,ACCEPT,0.017438927896599645,regex + TF-IDF cosine (ranking),356,50,0949d1451b4cb1646af949ab213bbdc626a8842f5b8dd978c8d5369b1c542686,354,50,e5f826d12c452af6d597c543585943b36e15f2260e737a9bd82db17779070ebd,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0000882,2025-02-21T13:51:13Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,Organisation for Economic Co-operation and Development (OECD),DO,IND_DO_OBJECTIVES,DO,IND_DO_OBJECTIVES,Substantiation/References,Foundational legal instrument,Convention,—,Article 1,https://treaties.un.org/doc/Publication/UNTS/Volume%20888/volume-888-I-12736-English.pdf).,objective,Accept,Yes,Accepted as best available evidence within tiered source hierarchy.,Founding instrument evidence: goal language located (Article 1); retained for DO with provenance.,95e3f18dfa35605a313d8b9358b149e01c09692e,attributes,DO,ACCEPT,0.017438927896599645,regex + TF-IDF cosine (ranking),356,50,0949d1451b4cb1646af949ab213bbdc626a8842f5b8dd978c8d5369b1c542686,354,50,e5f826d12c452af6d597c543585943b36e15f2260e737a9bd82db17779070ebd,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0000883,2025-02-21T15:02:10Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,World Bank Group (WBG),STR,IND_STR_INSTRUMENTS,STR,IND_STR_INSTRUMENTS,Substantiation/References,Other/unclear,Unspecified (see source_title/source_uri),—,Not specified (see narrative/citations in cell text),https://openknowledge.worldbank.org/bitstream/handle/10986/16093/32824_ebook.pdf?sequence=4&isAllowed=y,partnership,Accept,Yes,Checked for construct fit; retained with source pointer.,External portal evidence: strategy instrument evidence captured (Not specified (see narrative/citations in cell text)); classified to 'data/knowledge services' family for STR.,61f79d9f38a335028acfc9a97b8aa69297016274,attributes,STR,ACCEPT,0.031833859876969975,regex + TF-IDF cosine (ranking),11,2,9c413657f8f4caa2a40e1bc4cd11a56ae46b833d7db05729bde1d3e319befbda,495,50,0f7c93eae1cae199daeca5b674022ce73a97fe0dde1a75b0f38b2396993fd573,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0000884,2025-02-21T19:59:19Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,World Bank Group (WBG),STR,IND_STR_INSTRUMENTS,STR,IND_STR_INSTRUMENTS,Substantiation/References,Other/unclear,Unspecified (see source_title/source_uri),—,Not specified (see narrative/citations in cell text),https://www.worldbank.org/en/about/evolution-roadmap,partnership,Accept,Yes,Meets indicator definition; provenance captured for reconstruction.,External portal evidence: operational instrument referenced (Not specified (see narrative/citations in cell text)); coded as STR (data/knowledge services) for comparable scoring.,b38b8cd101800e1ed2179f40e9e3c26f2b28630d,attributes,STR,ACCEPT,0.018863568483579413,regex + TF-IDF cosine (ranking),11,2,9c413657f8f4caa2a40e1bc4cd11a56ae46b833d7db05729bde1d3e319befbda,392,50,cd2706015940c260f9933b97b626bfe8eeb7d3ce9c555c53b8cd8a0040551824,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0000885,2025-02-22T00:56:27Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,World Bank Group (WBG),STR,IND_STR_INSTRUMENTS,STR,IND_STR_INSTRUMENTS,Substantiation/References,Other/unclear,Unspecified (see source_title/source_uri),—,Not specified (see narrative/citations in cell text),https://www.worldbank.org/en/programs/sdgs-2030-agenda,partnership,Accept,Yes,Founding text silent/dated; operational evidence sourced from official portal.,External portal evidence: strategy instrument evidence captured (Not specified (see narrative/citations in cell text)); classified to 'data/knowledge services' family for STR.,0bfd9d2f68276a9aa42833165afcf14f5ddc9d61,attributes,STR,ACCEPT,0.018258902126390184,regex + TF-IDF cosine (ranking),11,2,9c413657f8f4caa2a40e1bc4cd11a56ae46b833d7db05729bde1d3e319befbda,407,50,06cb0cee765af57d96261c696074fa80af122f5380f430f95cbcfc472e98730c,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0000886,2025-02-22T05:53:35Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,World Bank Group (WBG),STR,IND_STR_INSTRUMENTS,STR,IND_STR_INSTRUMENTS,Substantiation/References,Other/unclear,Unspecified (see source_title/source_uri),—,Not specified (see narrative/citations in cell text),https://www.worldbank.org/en/projects-operations/country-strategies,partnership,Accept,Yes,Meets indicator definition; provenance captured for reconstruction.,External portal evidence: strategy instrument evidence captured (Not specified (see narrative/citations in cell text)); classified to 'data/knowledge services' family for STR.,a749dddb24717b44502e09d3b901cbfeb5c7ff23,attributes,STR,ACCEPT,0.045629420156339445,regex + TF-IDF cosine (ranking),11,2,9c413657f8f4caa2a40e1bc4cd11a56ae46b833d7db05729bde1d3e319befbda,522,50,5039e487beb68b471e5e1867cb5858bff616b9e127d2448a5b9ac41c75b436eb,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
